id001,-1769105.28371999
id002,245185.088518432
id003,-1306912.681233
id004,-228270.605356726
id005,-1088.4386930346
id006,-161687.42481329
id007,-83753.772334366
id008,59437.345414542
id009,2226476.8581437
id010,-92460.512205259
id011,68357.498502395
id012,1.2326812262719067
id013,7982.86064433
id014,873634.63280426
id015,-68107.107269065
id016,6.573500640207219
id017,756799.79030671
id018,107228.58559406
id019,-10409.0554271506
id020,269408.022671232
id021,1480657.75733754
id022,266126.268508251
id023,-413026.4815250
id024,-193260.068480723
id025,-197027.431222194
id026,-219095.405772573
id027,1.0488514515336305
id028,-9360.635787431
id029,5142791.1848676
id030,-271618.20498956
id031,16936.5602170630
id032,19627.3462538581
id033,-53138.630419649
id034,1.4327420025853366
id035,4.0859702659759493
id036,210610.572517504
id037,1446603.75327082
id038,1.275652171024521
id039,-146869.0143917
id040,65957.027917846
id041,-7828.9541730272
id042,-114881.029702220
id043,234512.06358530
id044,-168231.33453484
id045,1765509.6243146
id046,-149068.297260351
id047,756660.79014837
id048,407631.61097348
id049,401837.663096507
id050,22313.3558087951
id051,919996.77084791
id052,-1768056.85186947
id053,-1237779.04444054
id054,-191272.556920004
id055,273547.80351113
id056,-83681.049315658
id057,156376.664098112
id058,-97864.56320716
id059,1690806.63541321
id060,-130611.906010568
id061,30923.0377792900
id062,50410.5100146762
id063,-200420.597322437
id064,-116146.0194103
id065,-109204.336846694
id066,7804409.1094377
id067,461191.76500086
id068,122393.618320136
id069,7.795289216109696
id070,118505.525431465
id071,193686.123600688
id072,-76262.020170108
id073,85462.546179302
id074,2822837.4070911
id075,1724190.52341131
id076,175745.02667136
id077,220029.90054793
id078,-22628.4983747624
id079,267898.78095067
id080,-906870.68259482
id081,-183980.79113112
id082,-531272.19553475
id083,25710.7147830067
id084,3.742277479830053
id085,-3537049.26522249
id086,257100.04364135
id087,233519.817091596
id088,1.6727418111655483
id089,110056.68784941
id090,-331692.283416868
id091,-296974.223689947
id092,3.439740631551243
id093,439611.7583979
id094,-123118.670565794
id095,8617842.2528508
id096,-133907.874219324
id097,-174104.743030701
id098,-3883589.0077876
id099,-79874.95190871
id100,1.718601780069687
id101,-59301.832489676
id102,-277926.438419180
id103,-254602.195604554
id104,-631147.37767114
id105,-16015.974217487
id106,-342274.49264355
id107,-52222.384221794
id108,236768.339919522
id109,-27867.434644433
id110,765073.20813073
id111,3.743544356197769
id112,-38986.5457440260
id113,-327455.2001577
id114,3415773.24510860
id115,230841.378969683
id116,-197290.604994409
id117,-85390.836834725
id118,-41218.144820561
id119,278715.206346899
id120,-669912.47160673
id121,-459554.0123140
id122,1774772.4208241
id123,2.9807489289052105
id124,1451041.81942039
id125,-262628.948966435
id126,46038.3151819092
id127,-453533.123278630
id128,-4546882.9204621
id129,2.0708919779040217
id130,-102098.882691940
id131,422899.03342318
id132,86641.384971606
id133,-225709.148513567
id134,230665.651295510
id135,-1097694.52509671
id136,-1097694.52509671
id137,-821517.79083226
id138,6509199.1718159
id139,-56191.520309435
id140,-1319573.72086675
id141,-610372.36615980
id142,-191081.612596904
id143,24650.7350728738
id144,-567710.52309317
id145,-90031.860868250
id146,-295475.514133163
id147,-158798.040999380
id148,-134466.842571225
id149,-540002.58977377
id150,-280276.10784678
id151,-2.6292671454749864
id152,228207.37669878
id153,-126980.513160815
id154,158306.243743066
id155,173259.13008093
id156,173259.13008093
id157,-83040.921645578
id158,-811623.34506338
id159,-101710.363003416
id160,39967.347584528
id161,1710983.00180510
id162,-987314.81228951
id163,-29177.8135567733
id164,-390078.0458059
id165,46861.236519889
id166,104199.315346628
id167,-62306.609385285
id168,-62306.609385285
id169,1321138.16564756
id170,-169276.221230352
id171,-70627.495625436
id172,-1310197.98639207
id173,-18784.801515363
id174,-136649.18833883
id175,-16275.8537099300
id176,1519364.40880129
id177,-228303.718699043
id178,-285343.790799574
id179,7.777144147831117
id180,289108.04627630
id181,1.9611275703357223
id182,-359582.046534256
id183,-20188.177512539
id184,48856.01615355
id185,325478.078507017
id186,379197.224211691
id187,-1.4256496585028801
id188,12729.2096044325
id189,6394784.0810710
id190,19108.570057284
id191,497608.11762353
id192,-112777.566897916
id193,73614.198540357
id194,-1044011.30440803
id195,-99911.059019196
id196,399284.09250741
id197,-16275.8537099300
id198,2892651.46007936
id199,49404.3931581871
id200,-864129.92910791
id201,144035.188365382
id202,65248.896454088
id203,-1433696.54669975
id204,-393055.98697439
id205,-134823.286983606
id206,140136.27494472
id207,-193846.36484295
id208,-501566.481303523
id209,-45731.850008565
id210,47791.528661054
id211,2.090348153941791
id212,1124913.2916439
id213,-4357671.9484538
id214,-266918.57889656
id215,-120769.905245924
id216,1.5897992313536808
id217,-4268835.80919117
id218,-200172.414885640
id219,-200172.414885640
id220,2327046.24125555
id221,67330.990258568
id222,-1103974.91095141
id223,461790.86433557
id224,-180579.904238498
id225,2207585.7608112
id226,-35173.676102463
id227,-243369.388271809
id228,2.0377775492062825
id229,1.2087369889317976
id230,-1271605.9314397
id231,-183865.55058115
id232,-158426.364725423
id233,-150226.66627594
id234,-151186.139977707
id235,393640.989085324
id236,7806.4242447379
id237,-152104.598132461
id238,-1318693.76231070
id239,-368843.900407876
id240,-651522.12387237
id241,-23557.9442924017
id242,382893.764543913
id243,3576689.9565825
id244,778061.0319430
id245,9.920713546247418
id246,-159431.170392058
id247,3707.3355054625
id248,3707.3355054625
id249,-543597.97544294
id250,323938.04576412
id251,-1054964.55196474
id252,135710.95654370
id253,478101.799934376
id254,1374391.3685020
id255,-3228050.00578419
id256,-3228050.00578419
id257,315333.41422390
id258,-14069.5444716808
id259,1.6494350788315055
id260,1813472.77911450
id261,18089.421563848
id262,-232582.869298259
id263,-37232.096732112
id264,-72277.438458142
id265,-56645.2148536591
id266,-104674.648214817
id267,-82594.116395015
id268,103892.455392718
id269,5975.3645871534
id270,-367530.905683076
id271,8.410977996129493
id272,-2161593.55509151
id273,-1227739.59273474
id274,714418.58652389
id275,-349405.2379883
id276,-185444.012923825
id277,-185444.012923825
id278,423106.211133042
id279,-14440.5068120634
id280,-36558.5641950224
id281,1797829.46028452
id282,755986.6464687
id283,2.0894273490691116
id284,-174044.892073227
id285,3494409.8997394
id286,3745.24316257892
id287,-154778.957325942
id288,-327600.520568095
id289,-197804.438859032
id290,-271562.11834150
id291,-190379.530188741
id292,-52901.632509761
id293,-4910.0293665255
id294,-359732.699086653
id295,-8448.3218632570
id296,-246404.913156915
id297,-25840.8168151826
id298,-991325.86517141
id299,3.33461684506974
id300,37139.517992046
id301,-495076.32703686
id302,1393366.79980891
id303,3333401.4185648
id304,-95783.818865455
id305,-32489.2130343209
id306,-94165.064117907
id307,-296732.0188983
id308,-197829.386131165
id309,-197829.386131165
id310,-6820017.40956
id311,-114816.755808073
id312,-1216315.70064728
id313,-338168.44706654
id314,-1204722.70047279
id315,-314776.73554080
id316,-110344.733110084
id317,360925.5558104
id318,533382.52863363
id319,11839.3648723785
id320,-166913.818923029
id321,-163730.578279303
id322,-163730.578279303
id323,-2501750.61447646
id324,736571.67694822
id325,9.916050173250016
id326,-198814.041971320
id327,-3023198.6711834
id328,-1529364.52866336
id329,-1072127.01218429
id330,-116928.37569691
id331,1.8547548752569172
id332,-696623.93512192
id333,-638586.07910887
id334,-94030.175753583
id335,-346713.72294432
id336,-278904.43161866
id337,-294535.474672148
id338,-294535.474672148
id339,-84616.880132132
id340,-458923.835574641
id341,-1447397.59458281
id342,-187865.755407602
id343,-5.58612395991698
id344,-1457441.6097039
id345,-308518.05185251
id346,-102520.411108129
id347,-74842.978217607
id348,-621089.49320283
id349,130585.25759381
id350,-327641.19635161
id351,-821545.64551141
id352,-40291.074735037
id353,-966054.59365124
id354,-1582670.41607627
id355,-1582670.41607627
id356,1038387.29524565
id357,-162530.487872484
id358,-162530.487872484
id359,1.0951617995239955
id360,-78027.393718775
id361,-158233.62951321
id362,-5637126.2333835
id363,-492336.174758046
id364,2741367.82196661
id365,-414050.30560421
id366,176602.225828484
id367,-52798.8004526966
id368,-267937.37060927
id369,-511832.401820685
id370,1533337.3025973
id371,-954384.61610639
id372,2.755850668795699
id373,-1136672.4164520
id374,-1327144.00684531
id375,-295771.519520659
id376,-149289.801927880
id377,-486648.138704837
id378,292262.947982234
id379,-17132.370411016
id380,-184591.21812007
id381,394552.3053004
id382,-536481.24334762
id383,154649.564324638
id384,-452178.797438267
id385,-655328.30266817
id386,1.6569159872426312
id387,-68193.905998075
id388,-68193.905998075
id389,-216166.660556133
id390,-185890.043706100
id391,-410922.27902191
id392,-798158.20886738
id393,-798158.20886738
id394,-730689.36104862
id395,3780695.67017264
id396,1848230.77240364
id397,-212108.340545463
id398,-353645.8477715
id399,-319228.04642309
id400,-152800.190101713
