id239,-152249.852534484
id240,7.452112311557826
id241,82754.032876556
id242,903188.97214717
id243,-1.8622809731144357
id244,1585666.1683443
id245,-1.9497703734440033
id246,669468.30354312
id247,669468.30354312
id248,-2995.8074615056
id249,-285155.050466752
id250,1.4688811102961307
id251,-3360212.87266555
id252,1.0424994264550041
id253,7792326.6347866
id254,-9098358.87115
id255,2026720.8327362
id256,2026720.8327362
id257,1596954.9056312
id258,911481.7517967
id259,2.0501616553639105
id260,3299970.0400523
id261,48101.289855921
id262,-29600.8918188101
id263,3554240.35141238
id264,104498.016770435
id265,98532.694091123
id266,1200526.848393
id267,32022.1014071033
id268,93731.745841435
id269,-64148.0431947975
id270,-86878.830835958
id271,1.5240603216019645
id272,-1.0987049585336168
id273,-1.0075805073078413
id274,606562.61498039
id275,-171954.32150057
id276,-24039.5126953180
id277,-83321.065610348
id278,1660303.69558972
id279,3670103.24823172
id280,8633.485802476
id281,3418742.76560612
id282,1878355.14266221
id283,3.8271585572699156
id284,-74662.532796105
id285,4.720192553031952
id286,24804.2149891318
id287,-102606.687578978
id288,-130408.669751311
id289,-89216.89349871
id290,-297235.02396458
id291,-120677.534541081
id292,-10132.3352276653
id293,2304.6830626494
id294,-186280.933186419
id295,2068198.9142389
id296,95928.224348784
id297,-1272.75812393113
id298,-1898233.38563215
id299,3.5482302303918056
id300,958947.29162717
id301,-250085.239641080
id302,1025511.43462586
id303,1768784.68129172
id304,-16958.0745476213
id305,633959.97124373
id306,-61975.9392653
id307,-167395.673289950
id308,-47953.3866997942
id309,-47953.3866997942
id310,-5.073973833562917
id311,-125540.987311600
id312,-881476.00050364
id313,-284242.799279388
id314,-633267.65849490
id315,-98426.297023103
id316,-112056.966474712
id317,309535.62552664
id318,882858.23892341
id319,-63034.259221836
id320,-78899.648386828
id321,-175525.964416400
id322,271072.72503613
id323,-6597926.6250423
id324,2940427.06137927
id325,9.711742275407441
id326,138746.629474189
id327,47578.914129595
id328,-174622.006215120
id329,-876876.39009268
id330,754713.95165735
id331,8.494450636684631
id332,-441161.66626854
id333,-410901.78219733
id334,-44089.480444760
id335,-157167.644536191
id336,-247910.842748994
id337,-127326.293776807
id338,-127326.293776807
id339,-163524.730037513
id340,-448003.822361119
id341,-1172968.97378434
id342,-41796.073815436
id343,-2.0128044150157187
id344,-1727303.84634506
id345,-166086.794455792
id346,-64047.077306084
id347,413889.835948361
id348,-290714.8455740
id349,985874.31381824
id350,-195374.988650852
id351,-408584.231687141
id352,10816.747878825
id353,1.551598190084039
id354,1.351172579289012
id355,-1092616.43359118
id356,1.7481748888650846
id357,-102540.093192187
id358,509790.89122387
id359,2.389712199718111
id360,-66006.953591099
id361,-88139.001693138
id362,-4857894.03062295
id363,1938760.85705042
id364,2.3898682673906377
id365,-210937.122336385
id366,917167.0303374
id367,-57995.165933442
id368,-127327.45517061
id369,-602500.4881529
id370,2427626.1294138
id371,-420059.338298504
id372,2.969375670304808
id373,-1.207686316035384
id374,-833637.42414160
id375,-546178.47127090
id376,627203.79840973
id377,-262074.017238020
id378,1043715.20348542
id379,243233.13226508
id380,238230.609486794
id381,-1887638.64821438
id382,-249765.358171505
id383,754709.99904175
id384,-226699.084507463
id385,-358616.84741434
id386,1.6602401492141414
id387,-274903.01724820
id388,-274903.01724820
id389,-93634.352783916
id390,-1281673.44837260
id391,-167041.43283558
id392,-395400.74608508
id393,-395400.74608508
id394,-303304.322958759
id395,9658678.7296611
id396,9.201521830140652
id397,-76131.312679318
id398,1606320.33481431
id399,-1468300.11863454
id400,-215064.73874830
