id001,VALOR DE L:0,4613.575023990529, 620.7727233447978, -128.4782437560285, 1741.7365276511598, 820.9940807405388, -194.45545054614723, -893.7061612094722, -2880.546753805635
id001,VALOR DE L:1,-31333.486452891255, -9348.234721944604, -19886.166425663243, -32202.44428774138, 23774.492629874872, -2039.0308836638053, -7820.588517128429, -54260.616692005446
id001,VALOR DE L:2,-219267.22486209753, 15977.771925468163, -5553.09404084962, -16143.381327622224, -60031.34566258774, 24624.669490794, -113545.21660380618, 40978.68215771181
id001,VALOR DE L:3,-451112.608892924, 6624.70098987591, -5880.112340397028, 4282.451389146532, 487157.1399619577, 102343.05175256441, -13276.318020155395, 19976.371574863184
id001,VALOR DE L:4,-395280.970938216, -10273.849762053771, -13692.237945858244, 6769.038803347353, -939624.9971396297, -91453.68442652369, 49145.96270201925, -6611.233355978264
id001,VALOR DE L:5,-8348680.641827833, 5071.364324888761, -9741.309945561188, -47783.39439059089, 5032851.194926467, 757243.6743521629, 1598517.322159026, -297549.137768021
id001,VALOR DE L:6,-1.1532052336688515E7, 55279.72099559115, 93811.58103603772, 34881.058954845794, -1.3756518245104598E7, -482059.35316253355, -959415.3107889117, 843810.8991399192
id001,VALOR DE L:7,-5.467818225620045E7, -8449.45833704483, 349.35656191455246, 86772.78967457359, 1.5899858443221932E7, 329868.12618018995, 2773598.162930111, 2008689.4605637263
id001,VALOR DE L:8,-2.972185867312167E8, -127026.20561427127, -518307.0044597999, 35396.575433910446, -9.72812491998418E7, 6465166.180779505, 2724076.150462604, 5049995.790852362
id001,VALOR DE L:9,-3.220585899760512E8, 1856414.4994510405, 4194742.316583678, 412680.670134124, 1.2952663383982545E8, -1.0733120412199908E8, -8310726.084480848, 206386.83253439766
id001,VALOR DE L:10,-1.4691638104673859E7, -1.1857714324663589E7, -7106150.273767204, 1815219.1058087815, 5.6922492567963965E7, 1.025102387309439E7, -4.8978397170788616E7, -2338563.722527495
id002,VALOR DE L:0,4110.284759709658, 2581.9049721940787, 2115.149206488493, 2678.449058391157, 3075.982430816014, 2261.4459443634473, 974.3649457151998, 3940.7659485295862
id002,VALOR DE L:1,-11670.857763940832, 243.91382405863385, 1163.431317456403, -6205.4395664376225, -36073.82162002923, 2962.174569429645, -323.0724809920718, -28566.597544422813
id002,VALOR DE L:2,4707.986180053555, 2502.9689047939396, -2648.434629746638, 221.22984446532448, 298629.4577797386, 2869.809056184616, -308.32109841469395, 1010.4129811832013
